anio,codigo,descripcion,total,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,fuente,categoria
2023,6166,Vehiculo Transporte de sustancias alimenticias sin habilitaciòn,5,0,1,0,0,0,0,0,1,2,1,0,0,infracciones_2023,otras
2023,6183,Cond vehiculo con taximetro que no porte ficha identif del titular de la licencia o la del conductor,5,0,1,0,0,1,0,0,1,0,0,2,0,infracciones_2023,otras
2023,6184,Titular vehiculo de carga exceda peso maximo por eje,5,1,0,0,0,0,0,1,0,0,2,1,0,infracciones_2023,otras
2023,6873,Radio taxi que no este abonado a una estación central o difiera estación abonada,5,0,0,4,0,1,0,0,0,0,0,0,0,infracciones_2023,otras
2023,6168,"Titular o responsable vehiculo transporte de escolares que dañe, altere o retire disp de alcoholemia",4,0,0,1,0,0,1,0,0,0,0,1,1,infracciones_2023,alcohol
2023,6182,Cond vehiculo con taximetro que se negara a interrumpir func del mecanismo y/o disp de publicidad,4,2,0,0,0,0,1,0,0,0,0,1,0,infracciones_2023,otras
2023,6271,Menores de edad en asiento trasero SIN dispositivo retencion infantil o SIN acompañante mayor,4,1,0,1,2,0,0,0,0,0,0,0,0,infracciones_2023,otras
2023,1149,Otras infracciones de transito,3,1,0,0,0,0,1,0,1,0,0,0,0,infracciones_2023,otras
2023,6243,Incumplimiento grabado de autopartes (Gestor /Mandat /Concesionaria /Intermediario ),3,0,0,0,0,0,3,0,0,0,0,0,0,infracciones_2023,otras
2023,6876,No aplicación de la tarifa de taxi vigente,3,0,0,0,0,0,0,0,0,0,1,2,0,infracciones_2023,otras
2023,7465,Prestar servicio enseñanza de conducción de vehículos sin habilitación,3,1,1,0,0,0,0,0,0,0,1,0,0,infracciones_2023,alcohol
2023,8939,Equipo no homologado (quien preste servicios sin haber verificado y/o registrado ante la Autoridad,3,0,0,0,0,0,0,1,1,0,1,0,0,infracciones_2023,otras
2023,6530,Exceso Velocidad más de 40Km/h de la Máxima permitida en vías rápidas y hasta 140 km/h,2,0,0,0,0,1,0,0,1,0,0,0,0,infracciones_2023,velocidad
2023,6542,Asignar viaje a Repartidor/Mensajero con habilitac.vencida/habilitac.vehíc. vencida,2,0,1,0,1,0,0,0,0,0,0,0,0,infracciones_2023,velocidad
2023,6551,Servicio mensajería/reparto en ciclorodado sin hab/ hab vencida/ excede límite del objeto de aquella,2,0,0,0,0,1,0,0,0,0,0,0,1,infracciones_2023,velocidad
2023,6875,"Servicio de radio taxi, titular o mandataria que realice promociones o cobre tarifa no autorizada",2,0,0,0,0,0,0,0,0,0,1,1,0,infracciones_2023,otras
2023,7466,Escuela Conductores automotores c/ habilitación vencida o que exceda los límites u objeto de aquella,2,0,0,0,1,1,0,0,0,0,0,0,0,infracciones_2023,alcohol
2023,7468,Afectar calzada c/evento/obra q no implica apertura/rotura (excede autorizacion),2,0,0,1,1,0,0,0,0,0,0,0,0,infracciones_2023,alcohol_otros
2023,7530,Circular en Infraccion Normas regulan servicio Remise/Escolares/Taxi,2,0,0,0,1,0,0,0,0,0,0,1,0,infracciones_2023,alcohol_otros
2023,7551,Alteraciones en el reloj taxímetro (titular y/o mandataria),2,0,0,0,0,0,0,0,0,0,1,1,0,infracciones_2023,alcohol_otros
2023,7552,Alteraciones con dispositivos mecánicos electrónicos a fin de incrementar la tarifa,2,0,0,0,0,0,0,0,0,1,0,1,0,infracciones_2023,alcohol_otros
2023,6165,Trans de sustancias peligrosas (no exhibir corresp insc en Reg de Transportistas segun norm vigente),1,0,0,1,0,0,0,0,0,0,0,0,0,infracciones_2023,otras
2023,6519,No respetar limites de velocidad minimos,1,0,0,0,0,0,0,0,0,0,1,0,0,infracciones_2023,velocidad
2023,6541,Asignar viaje a Repartidor/Mensajero no habilitado/vehíc no habilitado/habilitación no vigente,1,0,0,0,0,0,0,0,0,0,0,0,1,infracciones_2023,velocidad
2023,6547,No proveer seguros a mensajeros/repartidores s/Cap.13.6 Cód Tránsito y Transito,1,0,0,0,0,0,0,0,0,0,0,0,1,infracciones_2023,velocidad
2023,6548,Realizar servicio mensajería/reparto a domicilio con vehículo no autorizado y/o con acompañantes,1,0,0,0,0,0,0,0,1,0,0,0,0,infracciones_2023,velocidad
2023,6554,Prestador servicio mensajería/reparto con Habilitación vencida,1,1,0,0,0,0,0,0,0,0,0,0,0,infracciones_2023,velocidad
2023,6872,Servicio de radio taxis que incumpla la normativa legal vigente,1,0,0,0,1,0,0,0,0,0,0,0,0,infracciones_2023,otras
2023,6874,Radio taxi con IRA vencido y/o que a su baja no hubiere eliminado las señales que lo identificaban,1,0,0,0,0,0,0,0,1,0,0,0,0,infracciones_2023,otras
2023,7540,No cumplir Norma de habilitacion tecnica Remise/Escolares/Taxi,1,0,0,0,0,0,0,0,0,0,1,0,0,infracciones_2023,alcohol_otros
2023,8916,Habilitación de empresa de radio taxi vencida (mas de 30 y hasta 180 días),1,0,0,1,0,0,0,0,0,0,0,0,0,infracciones_2023,otras
2023,8917,Habilitación de empresa de radio taxi vencida (de 180 y hasta 360 días),1,0,0,0,0,0,0,0,0,1,0,0,0,infracciones_2023,otras
2023,8926,Nomina de abonados (prestar servicio con menor cantidad de abonados),1,0,0,0,0,0,0,0,1,0,0,0,0,infracciones_2023,otras
2023,8927,Personal de la empresa de radio taxi (no cumplimentar con previsiones),1,0,0,0,0,0,0,0,0,1,0,0,0,infracciones_2023,otras
2023,8930,Horario estación central,1,0,0,1,0,0,0,0,0,0,0,0,0,infracciones_2023,otras
2023,8934,Taxi con cartelería sin equipo de radio,1,0,1,0,0,0,0,0,0,0,0,0,0,infracciones_2023,otras
2023,8935,Taxi con cartelería sin abono,1,0,0,0,0,0,0,0,0,1,0,0,0,infracciones_2023,otras
2024,1111,Expediente Infraccion de Transito,9649,683,274,311,535,652,533,606,765,919,1462,1462,1447,infracciones_2024,otras
2024,1149,Otras infracciones de transito,10,0,0,0,0,0,0,0,0,3,1,2,4,infracciones_2024,otras
2024,6100,Conducir sin portar la licencia,4525,425,359,314,355,441,442,340,303,380,373,382,411,infracciones_2024,documentacion
2024,6105,Falta de licencia o documentación o inhabilitado (transporte público),29,3,7,1,6,3,0,2,1,1,0,0,5,infracciones_2024,otras
2024,6110,Permitir conducir sin Licencia o Inhabilitado (titular/transporte),15,1,0,0,3,1,4,1,0,3,0,0,2,infracciones_2024,otras
2024,6120,Conducir con Licencia Vencida o Caduca,5727,715,525,419,402,515,405,400,420,501,493,433,499,infracciones_2024,documentacion
2024,6121,"Permitir conducir con licencia o documentación vencida (titular, mandataria o responsable)",38,7,2,0,3,2,1,3,3,4,2,3,8,infracciones_2024,otras
2024,6122,Licencia o documentación habilitante vencida (transporte público),71,8,6,3,8,3,10,8,5,3,5,3,9,infracciones_2024,otras
2024,6130,Conducir sin anteojos o lentes contacto segun Licencia,218,11,7,12,13,16,44,28,11,16,17,27,16,infracciones_2024,otras
2024,6140,Conducir c/licencia conductor No Correspondiente,1487,159,102,86,103,126,123,102,116,139,178,134,119,infracciones_2024,otras
2024,6150,Permitir Conducir c/licencia conductor No Correspondiente(titular/transporte),28,3,3,3,2,0,3,4,1,4,2,1,2,infracciones_2024,otras
2024,6160,Permitir o Facilitar manejo persona sin edad s/tipo vehiculo,15,4,0,0,1,1,2,0,1,2,1,1,2,infracciones_2024,otras
2024,6161,Exhibición de documentación (no exhibir ced verde vigente a nombre del tit  o ced azul de conductor),5079,675,528,418,476,571,575,346,255,335,322,306,272,infracciones_2024,documentacion
2024,6162,"Exceso de Velocidad + de 140 Km/h (taxis, pasajeros, escolares o remises)",14,1,0,1,0,5,0,2,0,2,0,1,2,infracciones_2024,otras
2024,6163,"Exceso de Velocidad mas de 20Km/h en Calle o Avenida (taxis, pasajeros, escolares, remises)",1,0,0,0,0,0,0,0,0,0,0,0,1,infracciones_2024,otras
2024,6165,Trans de sustancias peligrosas (no exhibir corresp insc en Reg de Transportistas segun norm vigente),2,0,0,1,0,0,0,0,0,1,0,0,0,infracciones_2024,otras
2024,6166,Vehiculo Transporte de sustancias alimenticias sin habilitaciòn,4,1,0,0,0,1,0,0,0,1,1,0,0,infracciones_2024,otras
2024,6167,"Obstruccion de via (en carriles exclusivos y/o, metrobus y premetro)",1078,41,79,65,65,168,100,163,105,110,80,65,37,infracciones_2024,otras
2024,6168,"Titular o responsable vehiculo transporte de escolares que dañe, altere o retire disp de alcoholemia",4,0,1,0,0,2,1,0,0,0,0,0,0,infracciones_2024,alcohol
2024,6169,"Conductor que dañe, altere o retire dispositivo",14,1,1,3,2,1,1,1,1,0,2,1,0,infracciones_2024,otras
2024,6171,Obstruir LUGAR RESERVADO Vehíc. Persona discapac./RAMPA discapac.,1096,23,56,54,58,115,86,81,102,149,116,113,143,infracciones_2024,otras
2024,6172,Obstruccion de circulacion al transito,121,4,7,7,7,24,11,7,14,17,9,2,12,infracciones_2024,otras
2024,6180,No exhibir documentacion sobre transporte de sustancias peligrosas,27,1,3,0,0,6,4,1,2,2,2,2,4,infracciones_2024,otras
2024,6181,Conductor vehiculo con taximetro que se negara sin justificacion a transportar pasajero,5,0,0,0,1,0,1,1,0,1,0,0,1,infracciones_2024,otras
2024,6182,Cond vehiculo con taximetro que se negara a interrumpir func del mecanismo y/o disp de publicidad,2,0,0,0,0,1,0,0,0,1,0,0,0,infracciones_2024,otras
2024,6183,Cond vehiculo con taximetro que no porte ficha identif del titular de la licencia o la del conductor,2,0,1,0,1,0,0,0,0,0,0,0,0,infracciones_2024,otras
2024,6184,Titular vehiculo de carga exceda peso maximo por eje,1,0,0,0,0,0,0,0,0,1,0,0,0,infracciones_2024,otras
2024,6185,Carga y descarga (propietario y/o responsable del comercio),54,8,5,4,2,11,5,6,5,4,1,2,1,infracciones_2024,otras
2024,6186,"Violacion de semaforo (taxis, escolares , pasajeros, remises. Prestando servicio)",4410,563,1118,409,610,309,208,266,232,178,194,149,174,infracciones_2024,otras
2024,6187,"Negativa de someterse a control (taxis, escolares , pasajeros, remises. Prestando servicio)",8,1,1,1,0,1,0,2,0,2,0,0,0,infracciones_2024,alcohol
2024,6190,Falta poliza seguro contra terceros,5560,623,471,370,394,446,526,391,375,471,548,463,482,infracciones_2024,otras
2024,6191,Falta poliza seguro contra terceros (no cuente),2333,244,210,138,156,218,226,197,183,190,209,173,189,infracciones_2024,otras
2024,6200,Placas dominio. Falta/antirreglamentarias/mal estado,22231,1763,1474,1246,1457,2032,2095,1898,1945,2520,2177,1816,1808,infracciones_2024,otras
2024,6220,Circular con Placas de OTRO dominio.,12,2,1,0,2,2,1,1,0,1,1,1,0,infracciones_2024,otras
2024,6230,Circular con equipo Antiradar o Antifoto,131,19,8,7,7,6,12,11,13,24,10,9,5,infracciones_2024,otras
2024,6240,Revision tecnica No porte certificado,651,103,25,17,28,105,161,49,19,47,26,16,55,infracciones_2024,otras
2024,6241,Revision tecnica (no realizarla o certificado vencido),4957,585,207,96,272,690,1086,508,172,313,285,250,493,infracciones_2024,otras
2024,6242,Incumplimiento grabado de autopartes (Titular/Tomador),10,0,0,0,0,0,3,0,1,4,0,1,1,infracciones_2024,otras
2024,6243,Incumplimiento grabado de autopartes (Gestor /Mandat /Concesionaria /Intermediario ),2,0,0,0,0,0,1,0,1,0,0,0,0,infracciones_2024,otras
2024,6250,Frenos/Luces/elementos seguridad Falta o Deficientes,721,70,66,41,66,78,55,53,74,52,69,60,37,infracciones_2024,otras
2024,6270,No uso cinturon de seguridad,60121,5709,9833,5840,5120,2551,2239,2920,2712,4214,6513,7727,4743,infracciones_2024,otras
2024,6271,Menores de edad en asiento trasero SIN dispositivo retencion infantil o SIN acompañante mayor,8,0,0,0,0,2,3,0,0,1,0,0,2,infracciones_2024,otras
2024,6272,Sistemas o dispositivos de retencion infantil,181,18,13,16,14,13,17,22,15,26,11,9,7,infracciones_2024,otras
2024,6280,"Limitador de velocidad, Falta / Funciona incorrectamente",2,1,0,0,0,0,0,0,0,0,0,1,0,infracciones_2024,otras
2024,6290,"Dispositivo control gases, Falta /Mal funcionamiento",128,100,5,1,0,1,4,1,0,3,0,1,12,infracciones_2024,otras
2024,6310,Verter liquido combustible o aguas servidas,5,1,0,0,2,0,0,1,1,0,0,0,0,infracciones_2024,otras
2024,6330,Dispositivo de control de ruido y silenciador Falta /Mal funcionamiento,1060,0,30,61,1,289,146,197,55,101,111,67,2,infracciones_2024,otras
2024,6350,Uso indebido e bocina,294,14,21,18,29,31,31,13,17,26,33,28,33,infracciones_2024,otras
2024,6370,Colocacion Bocinas o sirenas antirreglamentarias,163,19,5,15,0,54,25,15,3,4,15,5,3,infracciones_2024,otras
2024,6390,Uso Paragolpe antirreglamentario,16,2,1,3,0,0,2,0,1,1,3,0,3,infracciones_2024,otras
2024,6410,Falta Paragolpe,64,15,9,4,3,5,2,5,5,7,4,4,1,infracciones_2024,otras
2024,6430,Uso de Vidrios tonalizados antirreglamentarios,168,9,10,17,8,19,18,14,9,12,19,8,25,infracciones_2024,otras
2024,6450,"Falta/sin vision, Espejos Retrovisores",2440,295,202,162,169,153,218,205,195,224,232,233,152,infracciones_2024,otras
2024,6470,Falta Tapa Combustible,7,0,0,2,1,0,0,1,1,0,0,1,1,infracciones_2024,otras
2024,6490,Conducir utilizando Celular / Auriculares / Reproductor de video,31884,3526,2912,3006,2940,2527,2204,2314,2327,2755,3256,2169,1948,infracciones_2024,otras
2024,6492,Conductor redactando/enviando mensaje de texto,7019,862,697,776,798,534,439,492,503,530,645,366,377,infracciones_2024,otras
2024,6501,Permitir Viajar personas impedidas en asiento delantero,2978,364,240,296,213,216,194,177,177,312,368,225,196,infracciones_2024,velocidad
2024,6510,Exceso de Velocidad,1,0,1,0,0,0,0,0,0,0,0,0,0,infracciones_2024,velocidad
2024,6520,,2,0,0,0,0,0,1,0,0,0,0,0,1,infracciones_2024,velocidad
2024,6525,Exceso Velocidad hasta 10Km/h de la Máxima permitida para el tipo de arteria,2735,175,234,211,425,436,367,331,299,204,41,4,8,infracciones_2024,velocidad
2024,6526,Exceso Velocidad más de 10Km/h y hasta 20Km/h de la Máxima permitida para el tipo de arteria,3,1,1,0,0,1,0,0,0,0,0,0,0,infracciones_2024,velocidad
2024,6527,Exceso Velocidad hasta 20Km/h de la Máxima permitida en vías rápidas,8875,666,810,700,1534,1686,1169,1049,513,327,284,99,38,infracciones_2024,velocidad
2024,6528,Exceso Velocidad más de 20Km/h y hasta 40Km/h de la Máxima permitida en vías rápidas,7229,913,876,522,1171,1254,563,449,365,399,403,234,80,infracciones_2024,velocidad
2024,6529,Exceso Velocidad más 20Km de la Máxima permitida para el tipo de arteria y hasta 140 km/h,1,0,0,0,1,0,0,0,0,0,0,0,0,infracciones_2024,velocidad
2024,6531,Exceso Velocidad más de 140Km/h,2277,197,112,111,226,322,182,229,171,166,204,147,210,infracciones_2024,velocidad
2024,6534,Exceso de velocidad de 0 a 10% ms de la velocidad permitida,864506,39,33773,38106,90279,118643,79569,72870,56940,103678,103772,72276,94561,infracciones_2024,velocidad
2024,6535,Exceso de velocidad de 10% a 30% ms de la velocidad permitida,1027000,84302,66727,45452,100243,125944,83917,78010,59805,105096,105018,73930,98556,infracciones_2024,velocidad
2024,6536,Exceso de velocidad de 30% mas de la velocidad permitida hasta 140Km/h  (Particulares),114070,10786,7606,5439,10996,13965,8570,8538,6313,9289,11108,8331,13129,infracciones_2024,velocidad
2024,6537,Exceso de velocidad de 30% mas de la velocidad permitida hasta 140Km/h  (Tte.Pasajeros),3362,405,267,185,428,425,191,181,143,234,232,219,452,infracciones_2024,velocidad
2024,6540,Circulación en sentido contrario,2223,139,161,148,170,159,169,189,234,231,248,154,221,infracciones_2024,velocidad
2024,6541,Asignar viaje a Repartidor/Mensajero no habilitado/vehíc no habilitado/habilitación no vigente,2,0,0,0,0,2,0,0,0,0,0,0,0,infracciones_2024,velocidad
2024,6547,No proveer seguros a mensajeros/repartidores s/Cap.13.6 Cód Tránsito y Transito,3,0,0,0,0,0,0,2,0,0,0,0,1,infracciones_2024,velocidad
2024,6548,Realizar servicio mensajería/reparto a domicilio con vehículo no autorizado y/o con acompañantes,2,0,0,0,0,0,0,1,0,1,0,0,0,infracciones_2024,velocidad
2024,6549,No utilizar la identificación con número de habilitación/indumentaria con bandas reflectivas,13,0,0,4,1,0,1,0,1,6,0,0,0,infracciones_2024,velocidad
2024,6551,Servicio mensajería/reparto en ciclorodado sin hab/ hab vencida/ excede límite del objeto de aquella,2,1,0,0,0,0,0,0,0,0,0,1,0,infracciones_2024,velocidad
2024,6552,Servicio mensajería/reparto en Motovehiculo sin hab /hab vencida /excede límite del objeto,274,17,11,10,19,12,4,83,45,27,13,22,11,infracciones_2024,velocidad
2024,6560,Invasión parcial de vías,99,4,4,6,8,6,11,4,2,17,22,2,13,infracciones_2024,velocidad
2024,6580,No respetar carriles/Maniobras Peligrosas,6557,512,490,476,595,683,536,499,484,661,616,431,574,infracciones_2024,velocidad
2024,6600,Girar a izquierda/derecha en lugar prohibido,6742,503,337,357,440,648,653,606,525,818,694,564,597,infracciones_2024,otras
2024,6620,No respetar paso o cartel PARE en bocacalle,23,0,2,0,2,2,6,1,2,4,2,1,1,infracciones_2024,otras
2024,6640,Marcha atras en forma indebida,209,7,12,16,21,23,18,10,16,25,26,14,21,infracciones_2024,otras
2024,6660,Forzar barrera/evadir pago peaje autopista,1907972,104981,90439,84756,187814,228878,220347,228715,198813,119844,148716,174817,119852,infracciones_2024,peajes
2024,6670,Infrigir normas Transporte Sustancias Peligrosas,7,0,0,0,5,0,1,0,0,0,1,0,0,infracciones_2024,otras
2024,6680,Obstruir vía Transversal/Ciclovía/Vereda/Estac. reservado,6210,476,441,661,655,662,545,568,569,482,424,324,403,infracciones_2024,otras
2024,6700,No ceder Paso a Polic/Bombe/Ambula/Serv.Pub.o Urgen.,60,1,4,0,5,6,9,2,5,14,7,4,3,infracciones_2024,otras
2024,6720,Interrumpir Filas Escolares,8,0,0,0,0,5,2,0,1,0,0,0,0,infracciones_2024,otras
2024,6740,No respetar Senda Peatonal/Paso Peaton,94982,3517,5141,3917,9384,10330,9835,9629,8515,7142,9000,9701,8871,infracciones_2024,otras
2024,6760,Circular por Zona/Carril o c/peso/poten./tamaño Prohibido,158718,1060,468,898,2282,2491,4574,14397,39339,24110,23513,19789,25797,infracciones_2024,carriles
2024,6761,"Carriles o vías prohíbidas (tránsito rápido,diferenciado,metrobus)",184144,12384,24138,1697,41556,7804,20117,25504,20608,13510,5063,4936,6827,infracciones_2024,carriles
2024,6762,"Carriles o vías prohíbidas (ciclovía,contramano en contracarril)",11130,447,747,477,1527,1208,990,1215,1093,956,1020,373,1077,infracciones_2024,otras
2024,6763,Circular por Zona/Carril o c/peso/poten./tamaño Prohibido,22373,986,1939,2370,4043,2555,1603,1747,897,1258,1797,928,2250,infracciones_2024,otras
2024,6780,Prohib.circular según DIA/HORA/CARAC.VEHIC (vehículos),191,9,29,2,26,7,15,36,13,16,15,12,11,infracciones_2024,otras
2024,6781,Prohib.circular según DIA/HORA/CARAC.VEHIC y/u OCUPANTES (moto),15,1,1,1,1,0,1,2,4,1,1,2,0,infracciones_2024,otras
2024,6782,Prohib.circular según DIA/HORA/CARAC.VEHIC y/u OCUPANTES s/norma 5.3.2.i Ley2148 (MOTO),4,1,0,0,0,1,0,0,0,1,0,1,0,infracciones_2024,otras
2024,6800,Nro.ocupantes mayor a capacidad vehiculo,412,99,30,24,13,92,33,10,9,29,30,16,27,infracciones_2024,otras
2024,6820,No respetar lugar asc/desc-acercar a acera/puertas abiertas etc(pasajeros),257,27,3,5,10,32,21,34,44,32,14,16,19,infracciones_2024,otras
2024,6830,Ocupar lugar no destinado para viajar,27,1,4,4,1,4,3,1,1,4,3,0,1,infracciones_2024,otras
2024,6840,No cumplir norma uso radio/reproductor sonido/fumar/trato al pasajero,28,16,0,1,0,1,3,1,1,2,2,1,0,infracciones_2024,otras
2024,6850,No cumplir norma horario/ropa/requisito vehiculo Tte. pasajero,12,4,0,0,1,1,1,1,3,1,0,0,0,infracciones_2024,otras
2024,6862,Conducir sin poseer la licencia,3721,454,375,258,297,353,383,283,293,287,274,216,248,infracciones_2024,otras
2024,6870,No Cumplir Normas s/requisitos Vehículos de Transporte c/habilitación,25,4,0,0,1,1,8,4,0,7,0,0,0,infracciones_2024,otras
2024,6871,Servicio de Taxis Sin Habilitación,25,1,2,2,3,8,2,2,0,3,1,0,1,infracciones_2024,otras
2024,6873,Radio taxi que no este abonado a una estación central o difiera estación abonada,1,0,0,0,0,0,0,0,0,1,0,0,0,infracciones_2024,otras
2024,6875,"Servicio de radio taxi, titular o mandataria que realice promociones o cobre tarifa no autorizada",1,0,0,0,0,0,0,0,1,0,0,0,0,infracciones_2024,otras
2024,6877,No Cumplir Normas/requisitos Vehículos de Transporte sin habilitación,9,4,1,0,0,0,0,1,1,1,0,0,1,infracciones_2024,otras
2024,6878,Requisitos de los vehiculos de transporte de carga,41,12,4,5,1,6,0,1,2,0,6,2,2,infracciones_2024,otras
2024,6879,Requisitos de los vehiculos de transporte de carga sin habilitacion,144,19,16,11,17,35,10,3,4,9,4,7,9,infracciones_2024,otras
2024,6880,No cumplir norma  Peso/dimen/permisos/carga descubierta/seguro(carga),25,2,3,3,3,5,3,1,1,1,2,0,1,infracciones_2024,otras
2024,6881,"Transporte de carga (transp.Explosivos, inflamables, animales, etc.)",4,1,0,0,0,0,1,0,0,0,1,1,0,infracciones_2024,otras
2024,6882,Prestacion servicio publico Taxis c/licencia taxi vencida (dentro 360 vencida),37,3,4,4,5,5,2,0,4,3,3,0,4,infracciones_2024,otras
2024,6883,Prestacion servicio publico Taxis c/licencia vencida (mas de 360 vencida),18,4,3,1,2,0,2,0,0,1,1,2,2,infracciones_2024,otras
2024,6890,Carga y descarga fuera de hora/lugar prohibido,293,16,18,12,19,63,28,22,30,39,21,10,15,infracciones_2024,otras
2024,6900,Estac. lugar prohib./forma indebida/antirreglamentaria,186251,11265,9904,12289,17066,18560,16855,17570,16868,20017,17487,11776,16594,infracciones_2024,estacionamiento
2024,6907,Estacionar en doble fila,17856,828,968,1050,1457,1793,1580,1906,1879,1803,1629,1244,1719,infracciones_2024,estacionamiento
2024,6910,Estac. LUGAR RESERVADO (paradas/garage/ciclovias/carril exclusivo/Micro-Macrocentro/otros),118006,6958,7499,7575,11221,11338,10167,10335,9334,12354,12159,7707,11359,infracciones_2024,estacionamiento
2024,6911,Estacionar en LUGAR RESERVADO Vehíc. Persona discapac./RAMPA discapac.,13096,521,604,763,1484,1511,1002,1297,1332,1366,1388,591,1237,infracciones_2024,estacionamiento
2024,6920,Estac. lugar sin ticket/hora vencida,2099,0,1,0,2,169,479,1134,42,120,132,3,17,infracciones_2024,estacionamiento
2024,6935,Estacionamiento en areas peatonales,36568,2060,2016,2359,3721,4203,2733,3547,3135,3547,3683,2008,3556,infracciones_2024,estacionamiento
2024,6950,Enseñar conduccion en lugar no autorizado,10,0,0,0,1,1,3,0,0,1,4,0,0,infracciones_2024,estacionamiento
2024,6960,Enseñar conduccion (por Academia) en lugar no autorizado,11,2,0,0,1,1,2,3,0,0,0,1,1,infracciones_2024,estacionamiento
2024,6970,Peaton: No respetar lugar cruce calles/aven./semaforos,90,4,7,13,12,10,6,4,8,13,5,2,6,infracciones_2024,estacionamiento
2024,6980,No respetar indicaciones Autoridad dirige Transito,10543,728,723,828,726,996,879,873,830,986,1166,817,991,infracciones_2024,estacionamiento
2024,7000,Circular sin utilizar Casco-conductor/acompañante(Moto/Ciclom./Motoneta),1,0,0,0,0,0,0,0,0,0,0,0,1,infracciones_2024,alcohol_otros
2024,7001,Infraccion regimen motovehiculos,5615,746,620,534,449,395,356,275,359,447,544,473,417,infracciones_2024,alcohol_otros
2024,7002,Circular con acompañante que no usa el  CHALECO reflectante obligatorio (MOTO),453,47,33,41,44,63,41,24,29,31,42,30,28,infracciones_2024,alcohol_otros
2024,7010,Circular sin utilizar Antiparras (Moto/Ciclomotor/motoneta),30,1,6,3,1,3,3,3,3,2,4,0,1,infracciones_2024,alcohol_otros
2024,7021,(Ciclorodado) Regimen ciclorodados y dipositivos de movilidad personal,23,2,1,1,2,1,3,2,0,7,2,0,2,infracciones_2024,alcohol_otros
2024,7030,Incumplir Normas Tte.Privado pasajeros/Alquiler auto s/chofer,1,0,1,0,0,0,0,0,0,0,0,0,0,infracciones_2024,alcohol_otros
2024,7045,Obstruccion de estacionamiento y/o circulacion,895,102,92,43,58,111,74,61,81,67,90,57,59,infracciones_2024,alcohol_otros
2024,7050,Violar Luz Roja,102682,4636,6366,5996,10808,11160,9004,10340,8251,8287,9394,10131,8309,infracciones_2024,alcohol_otros
2024,7062,Negarse a someterse al control de alcoholemia/estupefac/otra sustancia similar (conductor/acompaña),364,38,34,28,29,32,27,36,25,23,24,31,37,infracciones_2024,alcohol
2024,7063,Contribución a conducción peligrosa.,143,18,25,16,13,11,8,4,4,8,14,5,17,infracciones_2024,alcohol_otros
2024,7064,Utilizar en infraccion cartel/credencial/documento sobre franquicia transito/estacionamiento,5642,298,327,385,388,629,409,589,573,613,572,401,458,infracciones_2024,alcohol_otros
2024,7065,Uso indebido de luces,53,4,4,2,3,4,1,5,5,4,9,6,6,infracciones_2024,alcohol_otros
2024,7066,Utilizacion de luces prohibidas,40,7,2,2,1,7,1,4,2,6,3,1,4,infracciones_2024,alcohol_otros
2024,7462,Conducir con nivel alcohol mayor 0.5 y menor 1 gr/Lt/sangre (vehículo),2975,317,184,218,323,235,226,245,195,222,226,213,371,infracciones_2024,alcohol
2024,7463,Conducir con nivel alcohol mayor 0.2 y menor 1 gr/Lt/sangre (Moto),326,52,36,15,43,27,11,20,14,15,30,16,47,infracciones_2024,alcohol
2024,7464,Conducir con nivel alcohol mayor 0.0 y menor 1 gr/Lt/sangre (Tte Pasajeros/Carga/principiante),224,25,19,24,24,20,17,11,13,17,20,11,23,infracciones_2024,alcohol
2024,7465,Prestar servicio enseñanza de conducción de vehículos sin habilitación,2,0,1,0,0,0,0,0,0,0,1,0,0,infracciones_2024,alcohol
2024,7467,Afectar calzada sin autorizacion c/evento/obra q no implica apertura/rotura,8,1,0,1,1,1,1,1,1,1,0,0,0,infracciones_2024,alcohol_otros
2024,7468,Afectar calzada c/evento/obra q no implica apertura/rotura (excede autorizacion),10,1,1,0,1,0,2,1,1,2,1,0,0,infracciones_2024,alcohol_otros
2024,7469,Afectar calzada c/evento/obra (incumple manual señalizacion vial transitoria),8,0,0,1,1,0,0,1,4,0,0,0,1,infracciones_2024,alcohol_otros
2024,8080,Abandonar vehiculo en la via publica,1,0,0,0,0,0,0,0,0,1,0,0,0,infracciones_2024,otras
2024,8880,Incumplimiento de identificacion de conductor,4737,550,430,266,521,542,324,294,325,337,356,376,416,infracciones_2024,otras
2024,8884,Señalizacion de obras,15,0,3,1,5,1,0,1,2,1,1,0,0,infracciones_2024,otras
2024,8885,"Paradas, otras señales y simbolos",299,9,6,6,39,24,27,12,34,49,37,38,18,infracciones_2024,otras
2024,8910,Violación de Barreras Ferroviarias - Particular,244,19,7,5,14,15,5,6,47,30,22,25,49,infracciones_2024,otras
2024,8911,Violación de Barreras Ferroviarias - Transporte,6,0,0,0,0,1,0,1,1,0,0,3,0,infracciones_2024,otras
2024,8914,Empresa de radio taxi sin habilitación,1,0,0,0,0,0,0,0,0,1,0,0,0,infracciones_2024,otras
2024,8918,Habilitación de empresa de radio taxi vencida (más de 360 días),1,1,0,0,0,0,0,0,0,0,0,0,0,infracciones_2024,otras
2024,8919,Asignación de viajes de radio taxi sin autorización,1,0,0,0,0,0,0,0,0,0,0,0,1,infracciones_2024,otras
2024,8924,Incumplimiento a la autorización para funcionar como radio taxi,1,0,0,1,0,0,0,0,0,0,0,0,0,infracciones_2024,otras
